,comunidad_1
10163,944794618385793024
10164,1370441774083231750
10165,527376832
10166,837085408706035712
10167,4475853089
10168,621947027
10169,749756964146667522
10170,703614766460358656
10171,148388210
10172,2166944480
10173,115299839
10174,922134329127505921
10175,105992208
10176,328223615
10177,1115122813
10178,3700995741
10179,4229821691
10180,3602668577
10181,289462835
10182,1129029216027258880
10183,342735056
10184,1904296490
10185,139279206
10186,1045457941657276417
10187,1308900787981086720
10188,43232370
10189,1079558500655792129
10190,185198902
10191,381620515
10192,789531877229092864
10193,167128478
10194,914830512
10195,3809082676
10196,1319099068623298560
10197,29237210
10198,1163799311219605504
10199,1109323608462102528
10200,870779842429685760
10201,740916588
10202,1648996830
10203,1333456253700501509
10204,399639273
10205,1068149662455136256
10206,1354180596436754443
10207,97588880
10208,3135531244
10209,1241430945145794565
10210,275582805
10211,105631309
10212,145423127
10213,157189794
10214,3382569207
10215,1163085730551402501
10216,154930800
10217,67827069
10218,991858487884951552
10219,348827030
10220,184177959
10221,160744644
10222,166339807
10223,784800045749116928
10224,226356761
10225,172888605
10226,89319031
10227,186912015
10228,1277357093465587718
10229,124699832
10230,4513515918
10231,1077076522446532609
10232,3396345580
10233,4071442589
10234,743373733
10235,24661045
10236,48431938
10237,735269682790473733
10238,3300461865
10239,131674890
10240,702146368
10241,55718628
10242,2400296419
10243,83476790
10244,367236231
10245,1482333253
10246,111129163
10247,187534093
10248,48007268
10249,1186682004915535874
10250,137117907
10251,865382532
10252,381300506
10253,158792141
10254,4874995306
10255,868198442924945409
10256,841431193908367360
10257,1204406253633576960
10258,2208103782
10259,335101650
10260,1204213617400467457
10261,136722595
10262,1661146687
10263,48791386
10264,1298766490804654080
10265,135371236
10266,2319125883
10267,737703277677182976
10268,1362183691762610176
10269,4707642087
10270,255817427
10271,158595273
10272,68005250
10273,1065481304
10274,1167769251308101634
10275,1339086925
10276,329905019
10277,274611100
10278,233282576
10279,787061976832835585
10280,1150867165677010951
10281,188459838
10282,2864944011
10283,4828121290
10284,1290447970891116544
10285,1340113655208271873
10286,177624382
10287,389610372
10288,630502893
10289,148069082
10290,1248654621628825601
10291,837127831649943553
10292,171566971
10293,99094351
10294,200348065
10295,796115823291142145
10296,75603470
10297,143859469
10298,345191254
10299,130916621
10300,3073194580
10301,460733731
10302,2209746031
10303,196580122
10304,208620001
10305,204514427
10306,1019596865808019456
10307,200579058
10308,4833880438
10309,990956551
10310,3015509303
10311,736705573672996864
10312,1144945565458997250
10313,280230903
10314,882723429543182336
10315,813799336635154432
10316,815926017445470208
10317,275028283
10318,554788395
10319,1687274384
10320,1162046357210828800
10321,1253762900738654221
10322,271516240
10323,595910060
10324,1000712214842675201
10325,1025756137
10326,1229798260887429121
10327,441257855
10328,1224518932729663488
10329,186693898
10330,395637275
10331,2703216612
10332,57806552
10333,434985065
10334,2896065219
10335,1162521180022169600
10336,1158809650818686976
10337,2543258951
10338,2166901937
10339,1188218000589185024
10340,1214661793
10341,156625271
10342,1264988496885940226
10343,2761256412
10344,2784732833
10345,747236894761684992
10346,2954117085
10347,1265048568295030789
10348,945808942378242048
10349,959366485775929344
10350,748685673448796161
10351,1327274068438085640
10352,1847788578
10353,1584465643
10354,610057122
10355,118545520
10356,2836913614
10357,1318891785859497987
10358,545619847
10359,4822605220
10360,1204488836
10361,268488742
10362,160639994
10363,204068040
10364,98690427
10365,1124914481723789312
10366,3392014635
10367,1241939001860292611
10368,322391671
10369,752594113971630080
10370,410815933
10371,140822223
10372,1222652513335357441
10373,4824875320
10374,714250136994648065
10375,186811418
10376,786243803980062720
10377,1469684185
10378,451153298
10379,1047856898
10380,128223093
10381,186881299
10382,1140439199923003392
10383,991244181816397825
10384,187976444
10385,973058958364758016
10386,1343453575
10387,294294672
10388,22466237
10389,1153479389256044544
10390,2535614959
10391,203772685
10392,97344945
10393,159951797
10394,472516969
10395,2207515742
10396,1298355042953592834
10397,1155991028249313280
10398,189149036
10399,1322750185
10400,2359829110
10401,1159068185762684929
10402,711529935412838401
10403,399120917
10404,925497828436213762
10405,1320145003277156353
10406,2290768997
10407,273707123
10408,1284925471445127171
10409,1024769036108881923
10410,1113513051616088064
10411,921737459393794049
10412,1027606846864089089
10413,1334574929291960320
10414,285079466
10415,1279942226504757249
10416,129325421
10417,1276775322415923201
10418,235593406
10419,49336378
10420,1332707904
10421,318089931
10422,1329100881858621440
10423,746115233006006272
10424,583177489
10425,227512425
10426,859085940102504450
10427,185789299
10428,171266117
10429,757232985968082944
10430,1219468374364893184
10431,1161086034790309888
10432,189378709
10433,1345622052
10434,181593299
10435,2500508888
10436,256288163
10437,322684889
10438,2255764230
10439,767363937826471936
10440,1268997737359593474
10441,1208847010050314240
10442,3293605564
10443,1167294839618031616
10444,832234471
10445,399798958
10446,1183163744521740294
10447,45981105
10448,258778665
10449,4066059074
10450,1350033602323615744
10451,1300038862945869831
10452,1132571947349499904
10453,871544116710170626
10454,30703916
10455,1616028294
10456,173161966
10457,1046546238391427078
10458,334406566
10459,481975041
10460,168335783
10461,892561634
10462,4020654755
10463,318711008
10464,955955172227862528
10465,705143071340634112
10466,759230906
10467,151620422
10468,715026832052076546
10469,1379289428
10470,999343274413514752
10471,1592273498
10472,1078344516455882754
10473,159697386
10474,19809476
10475,1273673960543129601
10476,1284917867897597952
10477,153934784
10478,785025013
10479,1552059115
10480,1072665633509249025
10481,3212704941
10482,6859342
10483,118539891
10484,1272055665838694400
10485,1247756365
10486,1072322476594618369
10487,1213062870
10488,133552474
10489,383296601
10490,1304426030782910470
10491,2861679311
10492,798574012003708928
10493,3376891702
10494,592467210
10495,190499498
10496,1243606257472286720
10497,4537884082
10498,10718792
10499,154965274
10500,17945665
10501,1587507522
10502,1354904202229637121
10503,1099983689725997056
10504,1861344680
10505,1272049219243773952
10506,2415174325
10507,179743566
10508,2842693923
10509,2555787870
10510,2323372273
10511,3202730908
10512,991854984
10513,290652546
10514,434532644
10515,1249403213423370240
10516,611616139
10517,549409313
10518,4870110347
10519,1014706968206995456
10520,73107311
10521,4499457315
10522,2453496102
10523,89998488
10524,2961490763
10525,547135796
10526,781326794918096896
10527,905428406455689216
10528,1340972741860716544
10529,448383746
10530,152028221
10531,1364300603044823043
10532,2298160011
10533,1207713682718969856
10534,54704530
10535,1001667774
10536,2736174937
10537,1155530131
10538,1060674530564341760
10539,2706697412
10540,966068289280585728
10541,142742960
10542,839554172274020355
10543,1130482834550992896
10544,4726819287
10545,151945976
10546,2153446079
10547,118238693
10548,92548346
10549,1273407497358004224
10550,1081379430407331841
10551,26736103
10552,427048768
10553,1352575203008720896
10554,603101679
10555,298670653
10556,2933142465
10557,66054070
10558,138361979
10559,14896155
10560,3381202673
10561,131673241
10562,3099190497
10563,327157344
10564,1208261019258294272
10565,108516077
10566,1216497177188601856
10567,1121975736250851329
10568,444799700
10569,1167162478377283586
10570,195568972
10571,369853346
10572,364517397
10573,8565932
10574,266747048
10575,50778394
10576,168873494
10577,995833208259399686
10578,43167904
10579,1188215891944787969
10580,1080393833702178816
10581,1290456118737723392
10582,974653580530651138
10583,252016342
10584,275081731
10585,1231621324684001284
10586,4871564415
10587,1247581230
10588,3364598224
10589,1300793995627462658
10590,996098707
10591,3397526561
10592,2371183357
10593,2175141252
10594,1063536018
10595,387199960
10596,1278013883115024384
10597,393832829
10598,4892268489
10599,1342944775
10600,734131493283434496
10601,119532330
10602,295856819
10603,1152322402182938624
10604,834161355313836034
10605,1172351427726979072
10606,1240097827
10607,57686497
10608,172510763
10609,460539746
10610,1284657400558100483
10611,896123283988459520
10612,210300679
10613,1161406005827309568
10614,2436221322
10615,243388411
10616,1044197900597825536
10617,2230377516
10618,152747199
10619,1321412384
10620,1182007007873818628
10621,1239952127566413824
10622,635579175
10623,755882641
10624,1124826164009238529
10625,908354601228935169
10626,833671850
10627,820267261479030786
10628,1251589027
10629,3097425508
10630,759884461416652801
10631,734047893460516864
10632,4195011353
10633,175471431
10634,1246092379251257346
10635,1284446856
10636,565110689
10637,252909522
10638,2473047031
10639,1260004561647001600
10640,713028058207358976
10641,1204539194250584065
10642,4219818922
10643,885542383
10644,195383002
10645,1203078144267313153
10646,700703191290159104
10647,128778033
10648,387069889
10649,136608479
10650,322664710
10651,1541614854
10652,96182507
10653,2765706388
10654,1200531673449930753
10655,159141935
10656,301520138
10657,1086501990
10658,1013762422644101120
10659,484711341
10660,48123352
10661,1315422419671224320
10662,2875540647
10663,1189584182
10664,1942403113
10665,289483813
10666,102128926
10667,2838925913
10668,1205218322909933570
10669,3450061
10670,976994190
10671,2950340163
10672,188976630
10673,2525948156
10674,1185610554678923265
10675,58542907
10676,779641711119171584
10677,752240579560534016
10678,31385461
10679,844352439922950144
10680,462274572
10681,974774415815790593
10682,755639394
10683,1243013545580728322
10684,158872395
10685,185346272
10686,135217033
10687,1370331490958114818
10688,975011750
10689,1259954839737503750
10690,191669401
10691,344881181
10692,3027008761
10693,68465559
10694,186696833
10695,101623031
10696,2463988771
10697,349000518
10698,2589778093
10699,183231616
10700,4247589557
10701,132335089
10702,2742699471
10703,164433186
10704,861299384880947200
10705,2673696632
10706,395665990
10707,974849885861285890
10708,4915383249
10709,159984381
10710,574674158
10711,18980088
10712,1359119566320906241
10713,1895120365
10714,2209736826
10715,3195790419
10716,464020169
10717,1254522070769246214
10718,510750952
10719,1220238109
10720,285302324
10721,1183550815
10722,805303296
10723,1036917825091325952
10724,926586762658447360
10725,1364964123390455813
10726,148579108
10727,2898373264
10728,246975020
10729,1241511511388020738
10730,1295120353837146117
10731,926129852
10732,1064234771503607808
10733,3380535261
10734,144017601
10735,906767045047484418
10736,423698868
10737,3304155507
10738,488570962
10739,1197584635502440448
10740,926059149020073985
10741,1475719610
10742,137880878
10743,142014736
10744,319194827
10745,1033827803857338369
10746,4847562592
10747,226797425
10748,748643459125350401
10749,487239937
10750,308648421
10751,1834436976
10752,77853824
10753,4841771693
10754,1027698769587003393
10755,286411549
10756,186658141
10757,1034569116
10758,1144253102524174339
10759,922168319741919233
10760,1070631875151044608
10761,1045048767601356800
10762,4911590212
10763,1045514073360748550
10764,811424048
10765,584113301
10766,1142122732668239872
10767,2537592680
10768,2848188779
10769,226993468
10770,1088614723808038913
10771,273139702
10772,867084306962894848
10773,20816312
10774,196984141
10775,3104943729
10776,86632738
10777,82761139
10778,985274068990558208
10779,953615537107537921
10780,994431243537338373
10781,1151612454
10782,584080168
10783,177356424
10784,114526843
10785,2314907253
10786,197791122
10787,3386586467
10788,392929312
10789,899993366
10790,160593166
10791,1160658437413453825
10792,257210878
10793,188589124
10794,344196055
10795,2641217056
10796,115023273
10797,1088454358541295617
10798,2202254215
10799,778374184598659073
10800,1218543542450184194
10801,4875742516
10802,2220633485
10803,154593866
10804,1265722577139482624
10805,124540187
10806,1367224128869122055
10807,763835887
10808,1968684919
10809,634742295
10810,548896813
10811,2361800066
10812,1289425917874511872
10813,1258075211896885250
10814,4443532882
10815,185744727
10816,99709289
10817,1385992417
10818,636598777
10819,3331754746
10820,3315479614
10821,76481107
10822,753056065193971716
10823,126693633
10824,1410398455
10825,182152255
10826,1306706629908410374
10827,397199261
10828,316138945
10829,155735528
10830,138016222
10831,268815788
10832,153440686
10833,2810178016
10834,147078123
10835,1324397612284391426
10836,222104895
10837,1125781789111476224
10838,2372279978
10839,280251825
10840,1942232330
10841,816577208
10842,3384615124
10843,1351290720238370824
10844,893071697515094017
10845,138517841
10846,1310078541963440128
10847,1001981829270917120
10848,148591544
10849,1228827138
10850,82691832
10851,588424764
10852,202571594
10853,35569456
10854,194704727
10855,291456102
10856,2178199621
10857,2332156453
10858,301174444
10859,528716709
10860,20472315
10861,1267119671456739329
10862,305552579
10863,760424965
10864,1115990483505958913
10865,118033283
10866,1253934140040318976
10867,396816166
10868,985907108
10869,164679213
10870,15655922
10871,1219940636473942022
10872,42431196
10873,1270509507236560896
10874,1611502134
10875,383233079
10876,104875472
10877,188442685
10878,249982739
10879,4270011442
10880,1093233150
10881,897536827418177536
10882,911004557748162560
10883,2756867551
10884,346212709
10885,875618144949215232
10886,51026303
10887,78653115
10888,312708081
10889,380487654
10890,175203380
10891,828413870
10892,1340892411837485056
10893,128900648
10894,390427246
10895,1235944045433798658
10896,255157309
10897,2468490086
10898,3042288375
10899,392357015
10900,930620197920272385
10901,1045117028733001728
10902,1027021084049252352
10903,789709872
10904,2264708130
10905,146525576
10906,826559078050701313
10907,133003956
10908,1373437430
10909,54047691
10910,389543761
10911,1212039302235873288
10912,291824255
10913,265528738
10914,1090156166
10915,817749044642639874
10916,1542048469
10917,1438210056
10918,138261504
10919,1226905522126884871
10920,343440972
10921,1316100826151215105
10922,457511074
10923,1251891049867468811
10924,855732258
10925,306448731
10926,4071673887
10927,961540759
10928,159521945
10929,388538896
10930,737408508027633664
10931,412803531
10932,1223562672
10933,186949989
10934,1730030624
10935,59951714
10936,2820880847
10937,3052839865
10938,319456855
10939,1092788720825233408
10940,2769280281
10941,1186050000431792129
10942,1079689660329353216
10943,976302104926179328
10944,256160900
10945,195619455
10946,2200590228
10947,599554643
10948,186658151
10949,505012042
10950,284047640
10951,1340079161638051840
10952,60008007
10953,3161929384
10954,168317458
10955,77235640
10956,2753583710
10957,193940416
10958,634289262
10959,357742193
10960,700068108
10961,1252125019473350657
10962,75372610
10963,363074665
10964,81190413
10965,55771820
10966,3799405575
10967,720992047
10968,1520174131
10969,150030377
10970,312382961
10971,1349526084
10972,2645694343
10973,801518909392355334
10974,1289318973763461120
10975,593722839
10976,209115437
10977,1090870215196532736
10978,155322464
10979,150678121
10980,326847732
10981,1194601247053139968
10982,519518014
10983,757670977778114561
10984,704458071272247296
10985,309201526
10986,125809279
10987,865939940
10988,599618948
10989,1202276508
10990,1210686576256307206
10991,2475548959
10992,3234141110
10993,1269377538884882432
10994,958334316
10995,1074293736455192576
10996,366107475
10997,1129016166
10998,1180105105
10999,702277429
11000,893547771030097920
11001,940667750162292736
11002,1971997680
11003,1306969076963647490
11004,39991669
11005,726452454
11006,1357099329173995523
11007,184245180
11008,1211847944820813824
11009,43410639
11010,479069805
11011,197172977
11012,69415618
11013,1002949494277922816
11014,1251879145925152769
11015,304124461
11016,1533025874
11017,864248493078183936
11018,37091452
11019,4696317872
11020,830885125747593217
11021,211003878
11022,983811084674064384
11023,956021221837156353
11024,1132481241511604224
11025,1267883990914142209
11026,147416467
11027,230036927
11028,1337656790
11029,14212389
11030,184015215
11031,855668113
11032,501003454
11033,1234152872562089984
11034,862318086023729152
11035,883322402
11036,212767511
11037,51889576
11038,491644641
11039,426720086
11040,822819278911107072
11041,950696136
11042,1362701162
11043,144344150
11044,1018702575804256258
11045,2989815711
11046,1493606816
11047,141952604
11048,141695343
11049,153373867
11050,224883076
11051,1365825050
11052,144984618
11053,1092415339
11054,848193698
11055,1188848649159303170
11056,972378163
11057,2769391799
11058,302323152
11059,317306038
11060,781662917829783552
11061,910146938833653761
11062,185921027
11063,957953906
11064,2429492712
11065,142030331
11066,1061821732661747712
11067,138098000
11068,131982472
11069,1192090486510686215
11070,1149122046363885568
11071,1616319282
11072,2355180087
11073,2152270980
11074,2750753050
11075,919387042374733826
11076,846373550160273409
11077,117613324
11078,739995798029623296
11079,66666856
11080,172998124
11081,69213435
11082,1345764803315429376
11083,329690251
11084,104574212
11085,1474942237
11086,1344116547426594816
11087,1330713127
11088,980830951
11089,120285404
11090,1358376269067517953
11091,448134753
11092,1292537850630680579
11093,1295646177195687937
11094,4847543525
11095,101047126
11096,779036319976656897
11097,175843819
11098,2561940666
11099,324575944
11100,603142773
11101,4191294015
11102,196680168
11103,1529402443
11104,104978943
11105,878839370622652416
11106,1370427953075662855
11107,2973844913
11108,2997444376
11109,2235473404
11110,159990973
11111,353730407
11112,918995677623017472
11113,2771094389
11114,305594111
11115,1616751595
11116,631274714
11117,129249318
11118,169114287
11119,1037123144669126657
11120,19625528
11121,144700299
11122,1920100074
11123,2335989295
11124,561193480
11125,170012707
11126,2293043287
11127,726119237236973568
11128,1260622812911460353
11129,4174182981
11130,1287609831008940033
11131,1319041188293451776
11132,148472396
11133,1082762265831637008
11134,2775975418
11135,182227673
11136,342708897
11137,7796802
11138,111323693
11139,207862777
11140,1135647823599427585
11141,1241007622288965633
11142,1215078256816349184
11143,1031552800541626370
11144,190694078
11145,178176933
11146,294227787
11147,1071174975346884608
11148,4459417233
11149,181427864
11150,123047717
11151,157527418
11152,1626262531
11153,381813536
11154,939282104
11155,1237519408324579329
11156,1532230255
11157,4574341095
11158,841007899
11159,1045339257576071168
11160,2266593559
11161,3327786045
11162,349231637
11163,460673132
11164,3146617168
11165,1164527955399401472
11166,187330639
11167,385442766
11168,709220288
11169,269913219
11170,226675903
11171,326814553
11172,40836620
11173,895491800592416769
11174,1181367713974964226
11175,1332453260
11176,1262182116
11177,713209489898471424
11178,1331739410182909957
11179,4852057439
11180,216118168
11181,353964646
11182,342409176
11183,1342926253
11184,1164678944601325568
11185,980640898462703618
11186,157760780
11187,840377572038983680
11188,864334227445137409
11189,803916788
11190,1544696155
11191,713422914670956544
11192,169513911
11193,831555451
11194,183476628
11195,159620450
11196,1694197596
11197,282646083
11198,2524121015
11199,1249809101699330048
11200,1280236583086624771
11201,2424397513
11202,1087679322851344385
11203,272220311
11204,1618910568
11205,948298506611150848
11206,100057086
11207,713200819848482818
11208,2770022485
11209,1122339864643551232
11210,1138078724430147587
11211,531207987
11212,2792435552
11213,1363843650870992899
11214,192895115
11215,134841165
11216,1081150437477285888
11217,1038461929
11218,1165967022804656129
11219,114569351
11220,172611483
11221,2588754364
11222,797971478012628992
11223,742242627391737856
11224,977925657782050817
11225,1302779319710887936
11226,935510120120901632
11227,811368865
11228,2384479764
11229,1540058652
11230,1186384037725777925
11231,172874040
11232,1232511880612192256
11233,189294376
11234,1039242194790612993
11235,884205710137065472
11236,1203023639597195264
11237,221973716
11238,1015355626732642306
11239,189447865
11240,2447953159
11241,130223216
11242,353158944
11243,129366866
11244,228451738
11245,169202761
11246,192319838
11247,600101471
11248,468531080
11249,72897937
11250,786226742574755840
11251,1154172502182158337
11252,183249218
11253,171495770
11254,3437394118
11255,786800826
11256,1277298636125360129
11257,277025517
11258,162205249
11259,95674094
11260,954763081
11261,621591226
11262,83714354
11263,403901309
11264,35765421
11265,391561946
11266,378377725
11267,1130126618272423937
11268,514733029
11269,1184821503432548352
11270,153417150
11271,2446573070
11272,78699496
11273,1142499966797135872
11274,1175072544
11275,347340814
11276,1361864154
11277,3147131053
11278,2453275273
11279,2319446535
11280,175108094
11281,775824097129496578
11282,3074119110
11283,4218021381
11284,23488456
11285,4323917001
11286,191297705
11287,468230550
11288,194663482
11289,36579239
11290,2595739767
11291,915958742
11292,2544233248
11293,4405043657
11294,190625902
11295,748224478363136000
11296,193020648
11297,146031217
11298,124043619
11299,2432577514
11300,208681564
11301,596528722
11302,2408295277
11303,1590023768
11304,246102773
11305,162142085
11306,3332878137
11307,717191521724981248
11308,262127099
11309,571905427
11310,1134349112
11311,1220692152801529856
11312,820445154
11313,3883425316
11314,785145042763526144
11315,2784694421
11316,297773805
11317,170218345
11318,459766922
11319,1096175341893312512
11320,1255934362199240710
11321,226536982
11322,4464549820
11323,1286294358
11324,828596237813297156
11325,1170079670357901312
11326,396853396
11327,210419904
11328,2353168952
11329,957008378181619712
11330,253842211
11331,2349629721
11332,517915372
11333,547115986
11334,1140266505541693440
11335,265418081
11336,21239672
11337,216392814
11338,485262768
11339,1304702599044759552
11340,170526622
11341,1944890221
11342,1465254331
11343,1327794794
11344,90436767
11345,360831822
11346,981657463291305984
11347,618369857
11348,2954087331
11349,4354982777
11350,1223847491373801472
11351,852330883
11352,734125260480610304
11353,217280364
11354,325118692
11355,476878822
11356,771415750460502016
11357,1300465036096405510
11358,1158110411570499584
11359,788446193080791040
11360,492819809
11361,62616992
11362,48153465
11363,2433217600
11364,579349060
11365,714629174816858113
11366,114711285
11367,499010243
11368,1244240479
11369,1283095940040200192
11370,2544567618
11371,1297645076252971012
11372,1205604058054168576
11373,542247971
11374,875033914196336641
11375,146069184
11376,462369720
11377,895418731
11378,77221803
11379,343039238
11380,828249345900298241
11381,1707879144
11382,162530007
11383,159490990
11384,3027499199
11385,2887453037
11386,189887380
11387,180091212
11388,4919887565
11389,550720338
11390,1321463936
11391,933034746061447169
11392,1001797813653704704
11393,1357055470612152323
11394,916837734324621312
11395,1244597798
11396,103001571
11397,752140087
11398,1186373621083770880
11399,420534118
11400,830095256
11401,880762092093100032
11402,944467517543723009
11403,179712206
11404,254727812
11405,1262429642708996101
11406,782997876318363649
11407,1149807560
11408,3421276240
11409,2820486314
11410,2319011108
11411,2179219634
11412,1334099674219896833
11413,1215247381073100801
11414,1140738747564253184
11415,3339309107
11416,581595876
11417,2890106843
11418,1094790311010861056
11419,1324496601604411398
11420,2353535449
11421,812038425738117121
11422,42968250
11423,2534169614
11424,726631311771852804
11425,1302356702973616128
11426,1252615956876210176
11427,140905679
11428,773640541993140224
11429,942426223996743680
11430,1352303230756282369
11431,1371806798
11432,818553681805197312
11433,171901333
11434,335063933
11435,804013925687771136
11436,233283745
11437,186619530
11438,157109181
11439,2610095479
11440,371249369
11441,139784441
11442,186918499
11443,1352254687567884290
11444,913052088116154368
11445,187630124
11446,93475451
11447,109597254
11448,205398567
11449,189282258
11450,1062051442356297728
11451,139225637
11452,4493415735
11453,1164233616160899072
11454,861629796006195200
11455,301510701
11456,225556156
11457,2364701246
11458,91262451
11459,126617861
11460,315320072
11461,1435487131
11462,22265193
11463,207064740
11464,4528167683
11465,176385015
11466,742152854039859200
11467,187344626
11468,184200898
11469,156008432
11470,910994408
11471,358159745
11472,2254877250
11473,279672582
11474,1437212527
11475,370993465
11476,1891600470
11477,1075868468438810626
11478,727259125
11479,1188987639829016576
11480,712682221996535808
11481,1199490656814747649
11482,213130158
11483,162901722
11484,3342662645
11485,977251116185477120
11486,170557871
11487,4624948529
11488,816857102090203136
11489,1434727801
11490,187022810
11491,511052001
11492,220494098
11493,1935296545
11494,3099742378
11495,227742342
11496,2238143395
11497,982340198
11498,456621890
11499,766431794
11500,1350143154
11501,152844289
11502,880183241998831617
11503,818229818
11504,1110278617735589889
11505,150878906
11506,166963622
11507,977493847
11508,3773036901
11509,581421131
11510,62142473
11511,78980818
11512,1354155929168654339
11513,537665233
11514,940030362184331265
11515,559882438
11516,3772580962
11517,1139559092
11518,86651818
11519,575114025
11520,140114848
11521,3287974414
11522,1358257290881736704
11523,1083449359
11524,4869460355
11525,2617734466
11526,2645854853
11527,187317943
11528,835935778530344960
11529,289976151
11530,132014476
11531,752977337520680960
11532,867948514260770820
11533,292751600
11534,4278834016
11535,1256988262939480064
11536,506029543
11537,191329651
11538,3923888368
11539,186860963
11540,822558392313057283
11541,179751737
11542,1147312644904407045
11543,184230680
11544,1539956336
11545,420387278
11546,287464577
11547,1109116844
11548,2624267721
11549,4474622003
11550,191927165
11551,1695281659
11552,1278002104012025860
11553,42269932
11554,910627677119352832
11555,839884467103744004
11556,946122633246060544
11557,1029017123924975616
11558,917743724104429568
11559,1208044816904474624
11560,993903500038934528
11561,1277545069919252481
11562,1166064171009683457
11563,829314821225066496
11564,2613852362
11565,993985531284525057
11566,41758160
11567,1191540692822249472
11568,1705649064
11569,40177336
11570,170041841
11571,4449919888
11572,743848123676655616
11573,997048018783363072
11574,149004973
11575,290205544
11576,1279368781
11577,303464900
11578,719910049
11579,1347580824112287744
11580,391762179
11581,321389148
11582,79459742
11583,1362695688
11584,3408109487
11585,252303168
11586,291771744
11587,1012385148
11588,60723854
11589,194745567
11590,940639639895007235
11591,2157279348
11592,204623876
11593,3379474751
11594,841934700
11595,1030895492362895370
11596,793227367
11597,4551154859
11598,1156795900880195585
11599,1316120581394386944
11600,1026965693550526466
11601,1650795470
11602,180193477
11603,30289581
11604,1266633746142433281
11605,1314442076
11606,154267119
11607,206391025
11608,1110366601
11609,90545134
11610,1240280836450275329
11611,1395813811
11612,783741387485356032
11613,295885867
11614,60229392
11615,1194447685220282370
11616,2721494861
11617,2677993811
11618,166187097
11619,1349735398126231561
11620,1255943911
11621,1198552866799136768
11622,1154356349565841408
11623,475292885
11624,1036237398
11625,344403166
11626,868817197
11627,2499274298
11628,2982247174
11629,2603721217
11630,2960852535
11631,1282768789734645761
11632,1711548704
11633,304785114
11634,3028952854
11635,1038620202
11636,1541463253
11637,1161526909706149888
11638,181705949
11639,154015027
11640,1288038055719337984
11641,4492473796
11642,746092887935455232
11643,293192956
11644,883288170
11645,340579354
11646,440213568
11647,457305596
11648,1200452767418068993
11649,336576214
11650,417021026
11651,158173535
11652,149402136
11653,16049210
11654,66260862
11655,811700275434110977
11656,190363521
11657,970600318022094852
11658,251317336
11659,976928353033867266
11660,159980880
11661,154247541
11662,77626628
11663,183641448
11664,163198473
11665,197190978
11666,358479634
11667,348167041
11668,179134850
11669,966046502
11670,176508401
11671,904169669988421632
11672,415805812
11673,966196641224183808
11674,1211297899335704576
11675,1213799001037787136
11676,2278210369
11677,1142546892242456576
11678,94116623
11679,189158570
11680,1052310988735827969
11681,1359298619065700352
11682,428345783
11683,1029497934038163457
11684,48323640
11685,1349376584407543808
11686,785578560
11687,4352043327
11688,1352486017
11689,788915709908836352
11690,3037795367
11691,196407771
11692,54450419
11693,2445113661
11694,180404928
11695,514480993
11696,209323005
11697,2897627692
11698,188581369
11699,158799437
11700,3002994363
11701,1963612285
11702,1347414484265152512
11703,266278223
11704,1138945009812721664
11705,1050837684359446533
11706,382775333
11707,4626357195
11708,2227542539
11709,810611806150520836
11710,350005182
11711,227127529
11712,4091936741
11713,401046164
11714,2804683383
11715,177054088
11716,2480042229
11717,2446133384
11718,2817444740
11719,4774811733
11720,258234041
11721,995555512581312512
11722,193489320
11723,1260021889189113856
11724,941330092709564416
11725,208911873
11726,1273318021856190465
11727,2737403525
11728,872516218565144580
11729,1297190311492542468
11730,1011426676864110608
11731,1002226485632143360
11732,577120853
11733,813441726161518592
11734,1342693586589007872
11735,1598350321
11736,126727023
11737,1147928939974811649
11738,141280115
11739,1556282023
11740,1216191277034823682
11741,1251267390576513025
11742,878249437344268288
11743,1190767836
11744,3374854499
11745,557876230
11746,1164160995054542848
11747,2907749999
11748,165752996
11749,44698651
11750,157884426
11751,893204294979248130
11752,23714448
11753,366381582
11754,1111629588180942848
11755,1300779361172369408
11756,4694481390
11757,286280318
11758,822067825
11759,877151043540275200
11760,1243543838
11761,2431317414
11762,56564748
11763,1341159840337580036
11764,1337419949585870853
11765,1219807802685829120
11766,112568709
11767,1316010859886333952
11768,3004645121
11769,964937291142660098
11770,997962380960256000
11771,53167501
11772,154615909
11773,1042838120771801088
11774,4700293332
11775,1093543319467163648
11776,741622723
11777,150796950
11778,760154182120857600
11779,2365572371
11780,1097089105
11781,129678467
11782,1245721455956045824
11783,524488066
11784,1226348307875758080
11785,809055115
11786,4812370257
11787,4194888215
11788,726800253870051329
11789,334969152
11790,1332999080805609472
11791,1236440263230357505
11792,1737822523
11793,2609809930
11794,76442903
11795,300249685
11796,1267791952751276034
11797,1318986564442140673
11798,478732513
11799,235711373
11800,200589323
11801,372272752
11802,4546139842
11803,1340731062327111680
11804,2337191473
11805,143989797
11806,1111707685769150468
11807,1245888042998673414
11808,3783664223
11809,386621824
11810,365688694
11811,1027613396659838976
11812,1692759114
11813,142457509
11814,1581600392
11815,706786072441782272
11816,995827673002860544
11817,1116121465395527680
11818,1282669310461317124
11819,1241161579422498829
11820,80418315
11821,51813043
11822,1194557155
11823,861917090814582784
11824,939487793402740737
11825,190350834
11826,387333627
11827,184580811
11828,333514336
11829,161465079
11830,1033052272744386561
11831,485931923
11832,1074091148749230081
11833,3319990589
11834,311809018
11835,149686901
11836,2265974690
11837,333613686
11838,1049008096906043392
11839,4789535543
