,comunidad_2
8117,1628444629
8118,399760589
8119,1231677436137549824
8120,341204536
8121,2523049333
8122,59792487
8123,718926741973151744
8124,851575969
8125,4642872196
8126,1252522040
8127,199937017
8128,2184321775
8129,1599810390
8130,264325355
8131,4819516888
8132,786177385
8133,1177565733175386113
8134,795849240383750144
8135,2262605440
8136,189380828
8137,1048560096630988801
8138,74651070
8139,1292829008963555328
8140,3076153293
8141,210856540
8142,952636725888802819
8143,1264840910497624064
8144,2573104218
8145,531611788
8146,1383399072
8147,208620256
8148,1104215405554552832
8149,630536297
8150,268055196
8151,1379558160
8152,293884198
8153,1687302396
8154,1263249097936470017
8155,901569674923700224
8156,121436506
8157,1148447912
8158,4858818598
8159,1309520859271434240
8160,2589672371
8161,1081518468514697216
8162,3429826299
8163,1311072715873366018
8164,3400214289
8165,46907238
8166,35812677
8167,1350955216787697669
8168,114760673
8169,1017412286
8170,823772502753157121
8171,1268056944
8172,474105312
8173,51769289
8174,144940746
8175,129642510
8176,966201950
8177,1361853692769669121
8178,1413815600
8179,1319431960389963776
8180,525441968
8181,1031974337589530624
8182,894063450359558144
8183,138725518
8184,914534214233620484
8185,183453943
8186,540240710
8187,2614067288
8188,2359440357
8189,855828726587822081
8190,138932557
8191,4234916788
8192,1299355342388760578
8193,2503025855
8194,127880158
8195,1235641907633631233
8196,3948390976
8197,161341388
8198,3020363481
8199,1551500347
8200,4071294545
8201,1255134907602333700
8202,296217781
8203,885910502421012481
8204,1066464736349437952
8205,2239513046
8206,4011422955
8207,169202856
8208,175427609
8209,271739482
8210,1579097864
8211,3053427109
8212,1259601776958980098
8213,1212015568368177152
8214,4254280407
8215,606575784
8216,1099414831587835905
8217,753331017352638464
8218,1291515119927689221
8219,1186953847840923649
8220,1276270632188198912
8221,110775277
8222,4460933057
8223,437062953
8224,819217023586725888
8225,185845032
8226,4198030162
8227,1075911363782942724
8228,122181701
8229,1294079294793293824
8230,1446907892
8231,169924579
8232,2767281689
8233,799045498648875008
8234,1348152186
8235,2723678379
8236,2329653295
8237,1177998958997716993
8238,396207162
8239,1067387530717343744
8240,51898326
8241,1258588243802587136
8242,1338956157768110086
8243,1305175330030792705
8244,1390898947
8245,210161579
8246,318033593
8247,966125620613865472
8248,168303058
8249,768011754
8250,2753020751
8251,1337058172478033923
8252,199280761
8253,2757115833
8254,868988106854342656
8255,1115736890131406849
8256,497262192
8257,4755918375
8258,1380422640
8259,1635361003
8260,3351168015
8261,935705141868625920
8262,1329306185351229448
8263,1286540910176677888
8264,283542345
8265,2520619430
8266,21230797
8267,1366890093894590464
8268,1075501138848464896
8269,282531503
8270,1220471341041823749
8271,1293639763
8272,1317237418060402688
8273,84481574
8274,1601735905
8275,1046409074
8276,321787964
8277,1118884618600615937
8278,2394721346
8279,1042377466042613761
8280,533139509
8281,1151011107684978688
8282,170068723
8283,152011270
8284,4869662693
8285,169167606
8286,179824150
8287,236644877
8288,1363248957393170433
8289,982316711629262848
8290,345038350
8291,1078365710
8292,1314400279123689473
8293,1140665533098016768
8294,120620843
8295,396087683
8296,944558094
8297,221463402
8298,806475324078833664
8299,329066852
8300,117304420
8301,214183085
8302,1702816765
8303,273682375
8304,917446362106654723
8305,845612832808992773
8306,1255719374
8307,771871162993434624
8308,733063048919945216
8309,291859141
8310,730246105649287169
8311,1242095149078835207
8312,747180284483887104
8313,1228663487481643009
8314,1308748567478235136
8315,4297091537
8316,3988658417
8317,248526353
8318,1852389624
8319,1580721241
8320,1329089296322609152
8321,27877911
8322,821702980974084101
8323,1330259749309394944
8324,1298051770296365058
8325,1080593788576387072
8326,812311324659187712
8327,190853335
8328,150469922
8329,491957553
8330,1252788142844895232
8331,186874830
8332,187773691
8333,128362428
8334,569865097
8335,75403706
8336,1271596365844447232
8337,1096474174107934722
8338,1355232146
8339,2332225010
8340,533871926
8341,151546163
8342,1061027098779889665
8343,1314636335202869249
8344,305611834
8345,883454682
8346,278750286
8347,1948289018
8348,877370610497802240
8349,2359591766
8350,1905526932
8351,218986961
8352,1056887880394641410
8353,3360911009
8354,956595134895935489
8355,1284349347589771266
8356,1275477911722774535
8357,3370289675
8358,831982412221526017
8359,1274753353868861441
8360,2603160726
8361,1182262941753720834
8362,159913128
8363,985152727314583552
8364,965699117513981952
8365,581097940
8366,773193185107578880
8367,1358060638476656644
8368,939146252
8369,867520919513821184
8370,2805857609
8371,2535206777
8372,935440256064770049
8373,14427119
8374,1137774152159571968
8375,151646781
8376,36957720
8377,503411400
8378,3251324817
8379,398252839
8380,914927411644465152
8381,576282027
8382,1238054318756036608
8383,150310965
8384,2353814364
8385,963174566
8386,17548465
8387,230301520
8388,168486730
8389,1327138250574753793
8390,304451405
8391,844925142572711939
8392,879073000817127427
8393,307661558
8394,226621881
8395,200990641
8396,291509269
8397,131352269
8398,1229786857245945863
8399,1281290670951587843
8400,35680704
8401,2897638570
8402,166249261
8403,1148327697854193672
8404,87716893
8405,1346946936260222977
8406,247386871
8407,3007961829
8408,1221990246507786240
8409,2426125259
8410,889571490290597888
8411,37671866
8412,179355342
8413,1283888386957336577
8414,57337967
8415,198222113
8416,836959155017691137
8417,502157358
8418,49625451
8419,1663625948
8420,2531647449
8421,1219042916
8422,513679561
8423,708336593023672322
8424,137709953
8425,2997073702
8426,986077746874011648
8427,1161392179
8428,437982534
8429,4374151227
8430,706541217509720064
8431,340627918
8432,2554418050
8433,809068657737428993
8434,921769729622147072
8435,1684081688
8436,194864143
8437,608662101
8438,164839887
8439,1161386084946849793
8440,1336600350
8441,330993542
8442,48220496
8443,37078393
8444,842611788793438208
8445,1111155194396581890
8446,155892185
8447,1097950511440031746
8448,1102939558222721024
8449,4032964815
8450,1223369502152445953
8451,4104987515
8452,1323187964
8453,621241723
8454,2480547347
8455,296770780
8456,1051698272044232704
8457,181944587
8458,2364684243
8459,1370590944
8460,848334818437890048
8461,190030660
8462,1304436153039441920
8463,304419030
8464,4041838636
8465,1022770517072375808
8466,399712998
8467,931249198057521152
8468,1219079363431424005
8469,4591081162
8470,1092183618
8471,486097060
8472,451153088
8473,821138299725160448
8474,2432464662
8475,891710125974663169
8476,2230452186
8477,1229836772399616002
8478,634273835
8479,2415346297
8480,2734608183
8481,2442873318
8482,1344375612077699072
8483,3866393859
8484,329694280
8485,1016361933920972801
8486,197633740
8487,40591122
8488,3452594962
8489,1341771895532863495
8490,1344357022108684290
8491,811692105198342144
8492,1330466519256616962
8493,965600948772098048
8494,551264244
8495,864075745
8496,169239749
8497,1270811928
8498,1308488979138965504
8499,2898775649
8500,175875775
8501,404199032
8502,255273419
8503,952705496024305664
8504,1220668647515000833
8505,303344035
8506,1282898237997948931
8507,1244774282
8508,1093769983
8509,385111383
8510,1011644261123674117
8511,929357478
8512,1316936410188972034
8513,1190369641568329738
8514,153152549
8515,1267910530464964609
8516,2784203283
8517,1275500015985856514
8518,307028049
8519,3297276281
8520,3940940123
8521,1197293912005709825
8522,1276941982925979648
8523,132063517
8524,147249049
8525,3991131677
8526,904510273578569728
8527,1544714364
8528,2279596700
8529,1032329041188204544
8530,1324186777138188288
8531,392369208
8532,1229918491639152641
8533,1196193757533802496
8534,1341157620883832834
8535,4867386509
8536,2160540029
8537,90997529
8538,2835045064
8539,607823697
8540,707157934636179456
8541,148768823
8542,102367849
8543,451101551
8544,823874633216692225
8545,717934454
8546,1424471191
8547,1260558498963902465
8548,280842148
8549,539313695
8550,218697729
8551,1368598772
8552,2644816972
8553,558999984
8554,166790278
8555,560708253
8556,191115692
8557,1921311781
8558,995494814660644866
8559,1269730069410451456
8560,248263350
8561,1362878676
8562,312839095
8563,171772368
8564,2153937264
8565,58374875
8566,9365072
8567,1309870851018436608
8568,1014906818684997633
8569,4529865315
8570,562956466
8571,2595004402
8572,1275093295
8573,121857577
8574,922183150377332736
8575,2533990031
8576,3408642455
8577,1311784398895841280
8578,1390651712
8579,826061318998327296
8580,2789699959
8581,200627161
8582,234986975
8583,231766340
8584,759130428657766400
8585,922280822543212544
8586,1166137708776960000
8587,136087953
8588,260306844
8589,124267774
8590,2169190536
8591,2981411122
8592,1103644744121495552
8593,510373146
8594,1297645375076077574
8595,4406656594
8596,859076402582257666
8597,3316534977
8598,110272464
8599,546158851
8600,745671746481696775
8601,1357882310687916033
8602,891162344
8603,172947580
8604,52615955
8605,808850493296508928
8606,126775831
8607,2924522779
8608,2816692535
8609,891694356004036608
8610,1125612146052743170
8611,78472754
8612,252930608
8613,164904113
8614,1304116808165842950
8615,971186139917901825
8616,4237613056
8617,4149117734
8618,288552246
8619,1044648661307850752
8620,153208016
8621,2689470352
8622,1273485744338694146
8623,2419113894
8624,333179700
8625,1194837654338187271
8626,1155263097101312002
8627,193712831
8628,284735778
8629,1044716378442403840
8630,753786078713245696
8631,1325778128439042049
8632,4704533964
8633,130756246
8634,4869210831
8635,2343731829
8636,2582474238
8637,1477938444
8638,141337897
8639,165597130
8640,1326881861461827584
8641,1163465014612828161
8642,999480936512327681
8643,880444224
8644,456593403
8645,2418122154
8646,1309648127184560128
8647,3066878061
8648,1069365430681300993
8649,1274378853453123585
8650,3402519639
8651,961619583676370945
8652,1249816241520476161
8653,1323324980139073545
8654,1347876999784787973
8655,842497112
8656,136417189
8657,2667545393
8658,1250262902973452290
8659,2780366613
8660,19313633
8661,71385464
8662,1932734370
8663,1197319110809587712
8664,2950390041
8665,1099120893354303488
8666,4197665002
8667,136786380
8668,2262221856
8669,1066411839989391360
8670,705041979730763776
8671,78516980
8672,634939909
8673,1894773859
8674,330712526
8675,1193303851
8676,2902476731
8677,1321126134168363008
8678,2955488205
8679,454772115
8680,1131289652
8681,1189663775881908225
8682,1029494559812853760
8683,428412787
8684,4690974169
8685,27448869
8686,170459620
8687,305353579
8688,217081147
8689,954838240611262464
8690,150668560
8691,1713203090
8692,1299172647583051777
8693,2230765710
8694,1221229785000693762
8695,993852720
8696,1207121170220404739
8697,154984379
8698,320834992
8699,1226126909974732800
8700,3397888653
8701,2721110709
8702,71285030
8703,2159836886
8704,190063673
8705,2157593481
8706,838214925411561477
8707,1120165760696037382
8708,1228760941040410624
8709,4011458375
8710,172907881
8711,759110745024032768
8712,199350392
8713,1900338445
8714,1085530287457689601
8715,1347576739
8716,3154143765
8717,106499829
8718,756169276910731268
8719,839904865
8720,203695751
8721,3160572772
8722,348185516
8723,621504000
8724,754088335
8725,506146079
8726,4648229141
8727,90168975
8728,216559335
8729,3463669935
8730,1116351467974221824
8731,602434698
8732,617727129
8733,88558058
8734,1311739501203554305
8735,1244780648847589379
8736,1195386055635218432
8737,545052628
8738,4197783515
8739,3135665121
8740,190218976
8741,122379038
8742,1663491294
8743,1056891366297481223
8744,801337236
8745,31559141
8746,160023667
8747,1311827151692455936
8748,151478616
8749,4018161309
8750,1161094670107271173
8751,941085445265477634
8752,1364644988831870979
8753,1267611796392816642
8754,3733220476
8755,240785703
8756,1942269301
8757,4213648719
8758,1240018717754392578
8759,1328297665
8760,1611918060
8761,2301439887
8762,771438597740322816
8763,1282844150069702656
8764,897717465676992512
8765,1055257168134463488
8766,3403398057
8767,82763466
8768,365092039
8769,382491577
8770,2952707351
8771,4476815477
8772,114582574
8773,346604452
8774,265528581
8775,3013089214
8776,409543579
8777,2249028528
8778,358378950
8779,137098263
8780,1830892610
8781,184311711
8782,294587836
8783,993733866
8784,920281298735976449
8785,1255466243257180161
8786,1904972988
8787,996792977233272835
8788,521481969
8789,4454167227
8790,4049281463
8791,254421513
8792,2772969479
8793,196885137
8794,1218190546746904576
8795,190617838
8796,191695589
8797,1360916665
8798,716295311342321665
8799,413517664
8800,180140359
8801,2956912119
8802,4355618237
8803,44177072
8804,347904250
8805,1346969367213441024
8806,113667934
8807,1311232104408195073
8808,1091311656477577218
8809,121218251
8810,1171210113711071237
8811,156852902
8812,2892011075
8813,1111292996
8814,605557538
8815,336156803
8816,1154177465708941312
8817,1252579516356145153
8818,4291552457
8819,853736250
8820,1472910872
8821,43921544
8822,791452735761711104
8823,4145621363
8824,1344459128945717248
8825,1366354161265217541
8826,1189367290531373056
8827,78910730
8828,1317500188278259727
8829,1333496500861726720
8830,1351224191882821635
8831,464254296
8832,4265604747
8833,158769782
8834,924785286248321027
8835,19711501
8836,2856938537
8837,1599806474
8838,939878965
8839,730055512948084736
8840,496358067
8841,4455637294
8842,2224865828
8843,34020689
8844,208577040
8845,1149040176053870597
8846,931208872966148098
8847,1244437342829580290
8848,2340600213
8849,314668323
8850,155395750
8851,1263175519866159105
8852,1267825484324208650
8853,447496067
8854,1266212657272696832
8855,1379504569
8856,875772715050971136
8857,3258163949
8858,323367406
8859,833285576
8860,976298013395210240
8861,1091711392338591746
8862,118051444
8863,4288524857
8864,2652155160
8865,86284895
8866,1334681236447653891
8867,1309108993172832257
8868,3172965183
8869,1872208945
8870,2522286311
8871,1174040074822062082
8872,1136122982106054657
8873,180793651
8874,211147640
8875,835523731262963713
8876,1084260285282697222
8877,1337151313159794688
8878,797064919493607425
8879,1038901266
8880,4174336397
8881,4230625299
8882,110999163
8883,1194838635939614720
8884,1213584862512218112
8885,187799161
8886,3804080657
8887,228938874
8888,1316727991913852930
8889,1314304079330451459
8890,1125872700810047490
8891,1197242305125765122
8892,235642651
8893,1043222798875996169
8894,4004802413
8895,875999035315847169
8896,210573453
8897,1296124672703070208
8898,977533971247529984
8899,466566480
8900,1192565242934579200
8901,595454700
8902,1205418597725683712
8903,1174653804224159744
8904,165771658
8905,203286706
8906,76041701
8907,1554339756
8908,980636035
8909,780359611
8910,1335205943081099265
8911,333100398
8912,140245458
8913,869727646984351744
8914,127778778
8915,2692087551
8916,3400792365
8917,584478682
8918,1133098347198320640
8919,207808546
8920,192407392
8921,2762436971
8922,1646351143
8923,713076285036240896
8924,952061458367565825
8925,754274216
8926,1341029115122626560
8927,720398077610188800
8928,2849963814
8929,1191142063376613376
8930,3974015434
8931,2746794336
8932,1203800851988520968
8933,969950609905463296
8934,1328468447995572224
8935,1268678426
8936,3394903109
8937,1266853923517759489
8938,796824523265966080
8939,360959849
8940,1331966510093496321
8941,1190654105041149953
8942,395868299
8943,2272053176
8944,2831912244
8945,1300544121602478082
8946,1189606747482329089
8947,257158764
8948,215383997
8949,1196950867120930816
8950,55391779
8951,1143180948
8952,1306228885231632385
8953,1253910819760492546
8954,4819951305
8955,1258901386181435393
8956,802963278
8957,890047994988507136
8958,171591517
8959,915588644
8960,955565145111105536
8961,457024525
8962,2949519904
8963,1591228470
8964,1309318666601861120
8965,237740207
8966,3134730472
8967,1267532170492551174
8968,4085282722
8969,2693012360
8970,1154350097611841536
8971,1139580654985854976
8972,2891805189
8973,1322462102485958656
8974,275127862
8975,81486965
8976,68753864
8977,2407572261
8978,158987936
8979,1287294392
8980,1203042078349021184
8981,1579291818
8982,57722947
8983,913574993522544640
8984,1144786149275242496
8985,490895292
8986,1208603516186562560
8987,621496803
8988,994348715010875398
8989,2961307661
8990,154300913
8991,871072367346372609
8992,355641721
8993,1689800868
8994,1161364334242619393
8995,187278558
8996,1676825292
8997,2313754502
8998,2200728593
8999,313093239
9000,197516151
9001,156476638
9002,1184950919022235648
9003,1233577796724756481
9004,1147932595864461312
9005,254118649
9006,4898606925
9007,217897348
9008,4654344868
9009,1111771481254649856
9010,3395927271
9011,980351419
9012,153913877
9013,2232701530
9014,437287006
9015,92821161
9016,180912921
9017,1292201252005261313
9018,1131406026857734145
9019,734388470458818561
9020,985205252017328128
9021,17989075
9022,1194003505155063813
9023,1309981599228928000
9024,738528691551080448
9025,183860838
9026,250783059
9027,395102112
9028,151564766
9029,1319607553085628421
9030,2471619668
9031,181674457
9032,2193446188
9033,4759691009
9034,1174328033328717824
9035,1186794901335367680
9036,339376168
9037,2475148996
9038,2455542404
9039,938036214384545794
9040,254659947
9041,1091735548010659841
9042,982278314932015104
9043,1620650588
9044,39983929
9045,1202471894060011520
9046,743961570640793600
9047,227784912
9048,302268906
9049,1223022995729534976
9050,1158274739904950272
9051,1014568327241400320
9052,4204684420
9053,2679590739
9054,143241116
9055,476684072
9056,148125043
9057,855245087663632386
9058,1271418537794580480
9059,175223949
9060,1111696053416443904
9061,1188997788996198400
9062,1297625662124105729
9063,856654530401972225
9064,69954153
9065,938880066733400064
9066,526727593
9067,2151886490
9068,2379409844
9069,508993951
9070,186628326
9071,380594882
9072,1274388813322883072
9073,160309651
9074,94802731
9075,1023337336569049088
9076,1361536358402170881
9077,885528600
9078,163475941
9079,989105890140803072
9080,1328476121189511168
9081,710987037281755137
9082,2811705634
9083,2169379250
9084,777891134064431104
9085,3088589147
9086,1479705829
9087,2482863517
9088,339441365
9089,849944770260721664
9090,1073707546161135621
9091,1321954877728317440
9092,205911573
9093,127993742
9094,3415148698
9095,951684107595075585
9096,1299459307273097220
9097,1663737253
9098,48232889
9099,1272926532412084224
9100,1309650651949998080
9101,878763938397249536
9102,1248669339756179456
9103,77734968
9104,790016874021019648
9105,370710168
9106,1198031024590118917
9107,1465229048
9108,728389688709550080
9109,4149891700
9110,1310941994
9111,1354265598830800898
9112,3002183294
9113,161032946
9114,349958681
9115,1018288314556780545
9116,1347885628533452803
9117,898364842351919104
9118,1300979715939938309
9119,724405758016798724
9120,200677564
9121,1189517528319561728
9122,1364927143
9123,1188926581953224704
9124,882549959345795073
9125,4000098154
9126,3004543941
9127,712634252949635076
9128,16967823
9129,2617590796
9130,1199002021975773185
9131,1303871918089605121
9132,246240841
9133,87516010
9134,35797151
9135,265151484
9136,315487328
9137,181913714
9138,1304961076879134728
9139,250953924
9140,791266117717258240
9141,1360414681
9142,157448383
9143,1337968275880292354
9144,14495790
9145,2153901273
9146,61752947
9147,165771610
9148,734065325482905603
9149,29477563
9150,12494882
9151,1062464711743160320
9152,197133329
9153,2947565519
9154,2880122583
9155,2576803142
9156,246550398
9157,1345947671815729158
9158,123084570
9159,124636398
9160,996126800911757312
9161,136727048
9162,188376648
9163,3030990033
9164,3333684345
9165,868247155
9166,1150537915652562950
9167,868894083032461312
9168,1224338802593927170
9169,1694321251
9170,2147959290
9171,14654522
9172,1262505533933830146
9173,965260902613311489
9174,563762067
9175,324152777
9176,3826094975
9177,338991494
9178,557661269
9179,97309531
9180,1009541114507022337
9181,2970144585
9182,1014453168
9183,151575753
9184,268028542
9185,190405916
9186,875459008672391168
9187,162962606
9188,228789712
9189,753622646856773633
9190,508188104
9191,485929439
9192,32554542
9193,88654629
9194,1102962982710071296
9195,3391471276
9196,2730074001
9197,336171543
9198,73492118
9199,1143002436
9200,127923244
9201,225276598
9202,4830477423
9203,909857299585519617
9204,796913514
9205,90185866
9206,1107429092729724928
9207,1318563397
9208,2349846973
9209,1110599214998962176
9210,3122624227
9211,1005247915231719430
9212,367433412
9213,726835577358815233
9214,275666277
9215,4796554756
9216,1038127237
9217,2505849128
9218,144697865
9219,870969277
9220,1252714664909291520
9221,1191116953919860738
9222,89351458
9223,840630086
9224,1340258085374451713
9225,162135552
9226,555767568
9227,802503744
9228,15390042
9229,1345517156205801474
9230,1334570507979599874
9231,265584242
9232,1216412362401615873
9233,4750735822
9234,229174921
9235,2559128107
9236,1272639270096965635
9237,2845320264
9238,137830813
9239,4409581647
9240,567702455
9241,136747588
9242,1299076367842193408
9243,135953341
9244,605857584
9245,1354966389312913408
9246,1076742372
9247,1134289281646813186
9248,3796391482
9249,236379876
9250,4830130744
9251,1348389929143906305
9252,142698136
9253,1041468568896974848
9254,3103088373
9255,1240653742065803269
9256,715724837050826753
9257,1351011384
9258,1093582653918453760
9259,2809578914
9260,1272586030579941376
9261,755935939835363328
9262,898299530
9263,3331524071
9264,907072901005881344
9265,1278852594606235654
9266,900879811
9267,1366576114106269697
9268,1225231455892201472
9269,3006766474
9270,141073457
9271,3428987608
9272,295804392
9273,1221959206091227138
9274,847018408520626176
9275,544702663
9276,296201155
9277,123857093
9278,474201621
9279,747593523713683456
9280,1205304823802933249
9281,1201716001
9282,346964191
9283,4202982976
9284,3152238479
9285,256354851
9286,2317913499
9287,1304634251623661568
9288,1398950383
9289,51485146
9290,2238480802
9291,797026842
9292,158509767
9293,1976870304
9294,752533705521070080
9295,209368704
9296,913136659935440897
9297,1167193227398647809
9298,342837377
9299,1267922852369530880
9300,4372280837
9301,1320700162478661633
9302,370121768
9303,4647620369
9304,2792960497
9305,252382748
9306,611852024
9307,508118764
9308,1308808943376924673
9309,837891024
9310,790002895
9311,1238594246929715200
9312,4032705309
9313,869931609482559489
9314,728650637194473472
9315,54868917
9316,817515314778951680
9317,856967264524005376
9318,876384376015257600
9319,1108060645625393158
9320,3867715875
9321,910392337
9322,1561342028
9323,612052524
9324,2876677073
9325,785634694108966912
9326,2177014357
9327,3049710364
9328,924526398
9329,2753065459
9330,1299076412633157638
9331,3321520481
9332,764895197583052801
9333,1104898979010146304
9334,703871618
9335,1005460210805338115
9336,143948394
9337,254394921
9338,1341099107469963275
9339,193830487
9340,189780728
9341,145435380
9342,3157533813
9343,2679390139
9344,1263526453997600768
9345,131493703
9346,1295811762265174017
9347,2164772934
9348,199889412
9349,193073830
9350,1241346857906974724
9351,940758630474936320
9352,1205486349266149377
9353,989499768
9354,1366535502636195841
9355,884946089232695296
9356,3367757254
9357,449342655
9358,2838253948
9359,3015963458
9360,1034906633527275520
9361,1294485991525416961
9362,179289593
9363,716639103849246724
9364,104449792
9365,1094356789502582786
9366,142807411
9367,28110494
9368,2866671743
9369,1041147585212252161
9370,813539318161690625
9371,578411976
9372,3102922437
9373,2835370641
9374,1149531172071886848
9375,1329708624822853632
9376,816605616
9377,2209309131
9378,291532656
9379,342016328
9380,71414030
9381,1320466800509857794
9382,188156009
9383,157696962
9384,155646895
9385,1462292316
9386,50936253
9387,179350678
9388,909020676329263104
9389,160667543
9390,1281609812573401090
9391,112461474
9392,1241171426897547264
9393,4460744194
9394,204327625
9395,224055668
9396,909416525286854658
9397,311159107
9398,962363316889903104
9399,1137386184957673473
9400,1323358522831212545
9401,1338624531880157187
9402,596682729
9403,486577498
9404,1204282537826279425
9405,502383422
9406,1169332419327123456
9407,1135724934838259712
9408,163991716
9409,912866154468823046
9410,842205858
9411,618650280
9412,2956008383
9413,1541964242
9414,1353915017687683072
9415,196765605
9416,3224822871
9417,36518501
9418,849688115967078400
9419,779119004971634688
9420,3378534971
9421,1189684381746683906
9422,3297814032
9423,151864445
9424,2989938288
9425,127838954
9426,1270131584323268608
9427,2956772811
9428,2438834872
9429,1208797870192771074
9430,1137342200
9431,1285933174602727427
9432,1107405451199741952
9433,3370315654
9434,160286398
9435,887777134248374273
9436,2325615368
9437,798939909276966912
9438,170188469
9439,220789785
9440,882375374553985024
9441,174418743
9442,2420777485
9443,73465173
9444,1092814739984580608
9445,190032895
9446,41619376
9447,128205366
9448,145289314
9449,763089953186250752
9450,779145260433833984
9451,703654490919051264
9452,1332046883662032899
9453,3877423468
9454,227035721
9455,170420724
9456,200264886
9457,3112229494
9458,722933839
9459,1378666940
9460,1300415786079735810
9461,1120176890021654528
9462,1568025355
9463,74858975
9464,502186467
9465,798203072
9466,758118002
9467,70008251
9468,4638739103
9469,1262595393742942219
9470,833837347
9471,145489860
9472,1040326449557852162
9473,1222142441911918595
9474,129807785
9475,25430524
9476,4860385918
9477,510258699
9478,896625764
9479,726010718403829760
9480,2444272166
9481,3432068577
9482,588290428
9483,160818625
9484,1300977414261145602
9485,160355129
9486,1349438579492139010
9487,787237703511408640
9488,513490198
9489,167953232
9490,1279224657124753408
9491,4043709495
9492,1219107732109787136
9493,708949103347146752
9494,1129849699492663296
9495,1205649977059553281
9496,1340593632844328961
9497,154127012
9498,1170338754
9499,845069324180246529
9500,557164021
9501,2898619835
9502,1651710427
9503,3108005203
9504,832049311
9505,309789680
9506,289919259
9507,295907849
9508,936215748
9509,2216139375
9510,1601181866
9511,342238818
9512,1309226199051382787
9513,1319968757134069761
9514,2159105454
9515,2339648411
9516,958713522564743170
9517,3098080127
9518,4334661927
9519,2693101450
9520,631255590
9521,186700817
9522,1562992921
9523,1173393080
9524,3070733999
9525,131787803
9526,3383261963
9527,106472676
9528,2842858179
9529,4182222081
9530,1275501317318991876
9531,4193755113
9532,187999201
9533,722146335584034819
9534,18705997
9535,918026683
9536,767175384811053057
9537,259896424
9538,3336030473
9539,4850583707
9540,398762232
9541,4197507693
9542,1188647738378014721
9543,1530651864
9544,1273371302796066818
9545,1162185027716820994
9546,1264796322
9547,4318064121
9548,312267601
9549,1093232233358475264
9550,1176626736626315265
9551,252287992
9552,726838601846284288
9553,1088986153016016896
9554,1244424092004073472
9555,4758390460
9556,1146541680113442816
9557,150659689
9558,179528163
9559,66910497
9560,1245393542488473603
9561,1246127635555631107
9562,155911328
9563,811946084
9564,142316500
9565,341410928
9566,1705673964
9567,701960169056501760
9568,3231302289
9569,818915659
9570,144552227
9571,1170249240
9572,266026777
9573,2243056094
9574,2611647300
9575,1306132299600351232
9576,770403220242006016
9577,1594525345
9578,2735776948
9579,1269319049080684545
9580,414677247
9581,1271395668
9582,1276625379193769994
9583,1555504632
9584,57648155
9585,533882044
9586,1239473616
9587,1314617453901684737
9588,826990005637804036
9589,779246533019590656
9590,74040621
9591,1683589315
9592,104861417
9593,358536663
9594,1141484775271800833
9595,378122863
9596,1689300336
9597,1189954692404658176
9598,1321535615687602176
9599,797382318
9600,142467076
9601,1001483894091337729
9602,71080518
9603,2766869051
9604,1194189692
9605,3320028886
9606,174416954
9607,1676150731
9608,886020561989718016
9609,986226750190432257
9610,1288618624220123137
9611,3361564191
9612,2742953651
9613,1362069220801003521
9614,726300487
9615,1396101728
9616,2231809459
9617,597069558
9618,2273150166
9619,747896070
9620,1357890008
9621,137165127
9622,1303035304434167809
9623,2468779319
9624,1579410452
9625,1188623066554949632
9626,1196190474752516096
9627,176133364
9628,3076068057
9629,705086811111038976
9630,14412820
9631,1187335268745043969
9632,1214291780088107008
9633,1283113007472672768
9634,186070960
9635,1235330022929584130
9636,3077231836
9637,1304591668054757377
9638,164478070
9639,1259361292143546371
9640,1318228996497211392
9641,881939141121933312
9642,151451505
9643,440329823
9644,145661122
9645,1198770193
9646,3434381433
9647,1321803126
9648,701050069336924160
9649,962815988336119810
9650,3412635478
9651,1241155383701450756
9652,2763647871
9653,1295041724658716674
9654,363411678
9655,1153846200346583040
9656,1273955396319883264
9657,901876481604943872
9658,3930183867
9659,1106205704
9660,1109972023600652288
9661,826835056043892738
9662,1148155031922847745
9663,339172805
9664,1436850264
9665,761389310914465792
9666,180551358
9667,701942164264251396
9668,2539831385
9669,1852970838
9670,831259090689093634
9671,1094395639952273409
9672,366386401
9673,59648798
9674,1201573092826505216
9675,4573832428
9676,1022616667497668608
9677,1383351774
9678,1347566332045357059
9679,1266067878417227777
9680,219198838
9681,1301728601134575616
9682,448479093
9683,838142572455477248
9684,144637672
9685,1060350947661176834
9686,1041159468
9687,846517759
9688,139491571
9689,191460006
9690,613850010
9691,1194718426880716800
9692,145080567
9693,1445070739
9694,1344369105189666819
9695,1314235150524395520
9696,331435334
9697,221550403
9698,145654847
9699,953424699194859521
9700,1228014332392484875
9701,3316536785
9702,40709914
9703,908306788562472961
9704,1191762199
9705,1442511968
9706,393637781
9707,4502507782
9708,1385307956
9709,2296379731
9710,855562983304560641
9711,2269509492
9712,99443868
9713,1071957870
9714,3135022030
9715,4658231920
9716,1357667538
9717,914749232
9718,1318974733644345350
9719,258402410
9720,143179041
9721,299657399
9722,1014168170662375424
9723,956767298139893760
9724,334996396
9725,2316309354
9726,1261774075
9727,396328572
9728,4210098027
9729,4760638516
9730,1282897930286923777
9731,294402788
9732,2173188342
9733,1206064730714116097
9734,555433278
9735,881302057692655616
9736,1350027419957264385
9737,762791818232786944
9738,296599018
9739,1288523283948883973
9740,239621636
9741,880863725938520065
9742,1309895847656783873
9743,4188730775
9744,1351719677072912386
9745,127565235
